4096 0.0000005062
8192 0.0000003398
16384 0.0000003303
32768 0.0000003699
65536 0.0000004035
131072 0.0000004614
262144 0.0000005886
524288 0.0000008362
1048576 0.0000009620
2097152 0.0000012059
